Timestamp,participant_id,data
6/18/2026 14:57:26,P-VCORFG7CJ9,1.7440:1:1:0.08;0.6270:-1:-1:0.32;0.4090:1:1:0;1.9320:-1:-1:0;0.4900:1:1:0.64;0.5280:1:1:0.64;0.7420:-1:-1:0;0.5130:1:1:0.16;0.4990:1:1:0.32;0.4470:1:1:0.16;1.9540:1:1:0.08;0.4760:-1:-1:0.64;0.4030:1:1:0.64;0.3290:-1:1:0;1.0790:1:1:0.16;0.6030:-1:-1:0.08;0.4830:1:1:0.32;0.4420:1:1:0.64;0.3990:-1:-1:0.32;0.4360:1:1:0.32;0.4260:1:1:0.32;0.3960:-1:-1:0.16;0.4330:-1:-1:0.08;0.3840:1:-1:0;1.4100:-1:-1:0.08;0.6190:1:1:0.16;1.3280:-1:-1:0.08;0.4660:1:1:0.64;0.6310:-1:-1:0.08;0.5340:-1:-1:0.08;0.5140:-1:-1:0.08;0.9970:-1:1:0;0.9410:1:1:0.08;0.5130:-1:-1:0.16;0.6200:1:1:0.16;0.4940:-1:-1:0.32;0.4630:1:1:0.16;0.3810:-1:-1:0.32;0.4700:-1:-1:0.16;0.7800:1:1:0;0.4440:-1:-1:0.64;0.4990:1:1:0.16;0.5640:1:-1:0;0.4470:-1:1:0.08;0.6110:-1:-1:0.08;0.5180:-1:-1:0.32;0.4670:-1:-1:0.32;0.4620:-1:-1:0.32;0.9000:-1:-1:0.16;1.7850:1:-1:0;0.3580:-1:-1:0.64;0.3650:1:1:0.16;0.4790:1:1:0.16;0.9280:-1:1:0;0.5570:-1:-1:0.08;0.7620:-1:1:0;0.5260:-1:-1:0.64;0.4380:1:1:0.32;0.9450:-1:1:0;0.4930:1:1:0.16;3.6850:-1:1:0;1.1860:-1:-1:0.16;0.5460:1:1:0;1.0120:1:1:0.08;0.4300:-1:-1:0.08;0.5650:-1:-1:0.64;0.8670:-1:1:0;0.4430:1:1:0.16;0.4280:-1:-1:0.64;0.3320:1:1:0.32;0.4180:1:1:0.64;0.2990:-1:1:0.32;0.4770:1:1:0.32;0.5690:-1:-1:0.64;0.4480:-1:1:0.32;0.4460:-1:-1:0.32;0.7890:-1:-1:0.16;0.7040:1:1:0.16;2.5270:-1:-1:0;0.5330:-1:-1:0.16;0.5290:-1:-1:0.64;0.9690:1:-1:0;1.0410:-1:1:0;0.5940:-1:-1:0.32;0.5510:1:1:0.32;0.9160:-1:-1:0.08;0.8140:1:-1:0.16;0.5840:-1:-1:0.32;1.3580:-1:-1:0;1.5360:-1:-1:0.08;3.0640:-1:-1:0;0.5250:-1:-1:0.32;0.5690:1:1:0.08;0.6980:-1:-1:0.16;0.7290:-1:-1:0.16;2.8620:-1:-1:0.08;0.5040:1:1:0.32;0.5090:1:1:0.64;0.3970:-1:-1:0.32;0.8470:-1:-1:0;0.3860:1:-1:0.64;0.8140:1:1:0.08;0.9930:-1:1:0;1.1320:-1:1:0;0.4890:1:1:0.32;0.5230:1:1:0.16;0.4520:-1:-1:0.64;0.4140:-1:-1:0.16;0.3960:-1:-1:0.64;0.4130:-1:-1:0.64;0.7530:-1:1:0;0.9000:1:1:0.32;3.5450:1:-1:0;0.6140:1:1:0.16;0.5660:-1:-1:0.16;0.4820:1:1:0.64;0.3650:1:1:0.64;0.4770:-1:-1:0.32;0.6120:1:1:0.32;0.8400:-1:-1:0.08;0.5090:1:1:0.64;0.5140:1:1:0.32;0.5800:-1:-1:0.32;0.8210:1:1:0.08;0.6100:1:1:0.32;0.7470:1:1:0.08;1.0150:-1:-1:0;0.4980:1:1:0.64;0.4640:1:1:0.32;0.4530:1:1:0.32;0.3920:-1:-1:0.64;0.3980:-1:-1:0.16;0.4150:1:1:0.64;0.9790:1:1:0.08;1.3040:1:1:0.08;0.6300:-1:-1:0.16;0.4440:1:1:0.64;0.3940:-1:-1:0.08;0.7140:-1:-1:0.16;0.5030:-1:-1:0.16;0.4250:1:1:0.32;0.3670:1:1:0.08;1.3810:-1:1:0;1.1130:1:-1:0;0.5350:-1:-1:0.32;0.3750:1:1:0.16;0.5030:1:1:0.64;0.3460:-1:1:0.32;0.0040:1:1:0.16;0.4200:1:1:0.64;0.9960:-1:1:0;0.5130:-1:-1:0.64;1.0190:1:1:0;0.5470:-1:-1:0.32;0.5140:-1:-1:0.32;2.9430:-1:-1:0;1.8340:-1:-1:0;0.6010:-1:-1:0.64;1.8260:-1:-1:0.16;0.6280:1:1:0.64;1.2510:-1:-1:0;0.5440:-1:-1:0.32;0.4880:-1:1:0;0.3920:1:1:0.64;0.3800:1:1:0.64;0.6370:-1:-1:0.08;0.5230:-1:-1:0.08;0.4700:1:1:0.16;0.3600:1:1:0;0.4470:-1:-1:0.16;0.3980:-1:-1:0.64;0.6770:-1:-1:0;0.6830:1:1:0.08;0.4280:-1:-1:0.64;0.3690:1:-1:0.08;0.4970:-1:-1:0.32;1.1140:1:1:0.08;1.5300:-1:1:0;0.5490:-1:-1:0.32;0.9300:1:1:0.08;1.2720:1:1:0.08;0.4930:-1:-1:0.64;0.4970:1:1:0.16;1.3450:1:1:0.08;0.4510:-1:-1:0.64;0.5850:-1:-1:0.16;1.1460:-1:-1:0.16;0.4970:1:1:0.08;0.5130:-1:-1:0.08;0.4820:1:1:0.08;0.7470:1:1:0.16;0.4600:-1:-1:0.08;0.4750:-1:-1:0.64;0.3710:1:1:0.16;0.8170:1:1:0.08;1.7030:-1:-1:0;1.1100:-1:-1:0;0.5630:1:1:0.64;0.5540:1:1:0.64
6/18/2026 15:01:30,P-1DRT6UISEU,2.0469:1:-1:0;0.4812:-1:-1:0.64;0.4339:1:1:0;0.3959:1:1:0.32;0.4668:-1:1:0;1.3233:1:-1:0.08;0.4201:1:1:0.32;0.4159:-1:-1:0.16;0.4130:-1:-1:0.64;0.3628:-1:-1:0.08;0.4546:1:1:0;0.5166:-1:1:0;0.4431:-1:-1:0.32;0.4463:1:1:0.32;0.9598:1:1:0.08;0.4346:-1:1:0;0.4745:1:1:0.16;0.3826:-1:-1:0.32;0.4194:-1:-1:0.64;0.5939:-1:-1:0.32;0.4439:1:1:0.32;0.4612:-1:-1:0.16;0.3863:1:1:0.32;0.7506:1:1:0.32;0.3799:-1:-1:0.32;0.3655:-1:-1:0.08;0.3970:1:1:0.32;0.4358:1:-1:0;0.3824:-1:-1:0.64;0.3411:1:1:0.64;0.5869:1:1:0;0.3965:1:1:0.32;0.4885:-1:-1:0.08;0.4280:1:1:0.08;0.4232:1:1:0.08;0.5298:-1:1:0;0.4139:-1:-1:0.32;0.4265:-1:-1:0.08;0.3847:1:1:0.08;0.5674:1:1:0.16;0.3846:-1:-1:0.64;0.3202:-1:-1:0.32;0.4539:-1:-1:0.16;0.4186:1:1:0.64;0.4975:1:1:0.08;0.4327:-1:-1:0.08;0.4720:-1:-1:0.16;0.4911:-1:-1:0.16;0.4057:1:1:0.08;0.6219:1:1:0.16;0.5373:-1:-1:0.32;0.7192:-1:1:0;0.3821:-1:-1:0.32;0.4051:1:1:0.08;0.4153:-1:-1:0.64;0.8045:-1:1:0;0.7009:1:1:0.08;0.4175:-1:-1:0.16;0.3699:-1:-1:0.32;0.3995:1:1:0.64;0.3708:-1:-1:0.32;0.4040:-1:-1:0.32;0.3428:-1:-1:0.16;0.3951:1:1:0.16;0.3979:1:1:0.32;0.3693:-1:-1:0.64;0.3757:1:1:0.16;0.4585:-1:-1:0;0.4688:-1:-1:0.08;0.6041:1:-1:0.08;0.6717:1:1:0;0.4210:1:1:0.16;0.4164:-1:-1:0.32;0.3548:1:1:0.16;0.3823:-1:-1:0.16;1.2388:1:-1:0.08;0.4260:-1:-1:0.64;0.3611:1:-1:0;0.8465:-1:-1:0.16;0.4885:1:1:0.08;1.9660:1:-1:0;0.4018:-1:-1:0.64;0.3782:-1:-1:0.64;0.3482:-1:-1:0.64;0.5921:-1:-1:0.16;0.4096:1:1:0.64;0.3831:-1:-1:0.16;1.3332:1:-1:0;0.5137:1:1:0.08;0.5034:1:-1:0;0.7925:1:-1:0;0.8813:-1:1:0;0.5897:1:1:0.16;0.5184:-1:-1:0.08;0.5024:-1:-1:0.16;0.4158:1:1:0.64;0.4211:1:1:0.32;0.3926:-1:-1:0.16;0.3763:1:1:0.08;0.3998:1:1:0.16;0.4896:-1:-1:0.32;0.3694:-1:-1:0.64;0.4668:-1:-1:0.16;0.4091:-1:-1:0.32;0.7129:-1:-1:0.08;0.3944:1:1:0.32;0.3539:1:1:0.32;0.7615:1:1:0;1.0136:1:-1:0.08;0.4368:-1:-1:0.64;1.7401:-1:-1:0;0.4481:1:1:0.16;0.5114:-1:-1:0.16;0.5267:-1:-1:0.16;0.4271:1:1:0.16;0.4890:1:1:0.16;0.4068:1:1:0.32;0.3878:-1:-1:0.32;0.3678:1:1:0.64;1.7873:-1:-1:0.32;0.4462:1:1:0.64;0.3811:-1:-1:0.64;1.1046:-1:1:0;0.3211:1:1:0.64;1.1051:-1:1:0;1.4622:-1:1:0;0.4260:1:1:0.64;0.3433:-1:-1:0.64;0.6290:1:1:0.08;0.9066:1:1:0;0.6950:1:1:0.16;0.4197:-1:-1:0.08;0.4189:1:1:0.64;0.7167:1:1:0.16;0.4109:-1:-1:0.32;0.6134:-1:-1:0.08;0.4978:-1:-1:0.32;0.3903:1:1:0.64;0.5346:1:1:0.16;0.4961:-1:-1:0.16;0.4358:1:-1:0;0.5007:1:1:0.16;0.3685:1:1:0.16;0.4070:1:1:0.08;0.4128:1:1:0.64;0.3986:1:1:0.32;0.3765:-1:-1:0.64;0.3619:-1:-1:0.08;0.5864:-1:-1:0;1.2253:1:-1:0;0.3820:1:-1:0.32;0.4431:1:1:0.08;0.3886:-1:-1:0.16;0.5782:-1:-1:0.08;0.3775:-1:-1:0.64;0.4125:1:1:0.08;0.5396:1:1:0.16;0.9146:-1:-1:0;0.4418:1:1:0.32;0.3893:-1:-1:0.64;0.5199:-1:-1:0.08;0.4199:1:1:0.64;0.3893:1:1:0.32;0.6967:-1:-1:0;0.7724:-1:1:0.08;0.4156:1:1:0.32;0.3846:-1:-1:0.32;0.3414:1:1:0.64;0.4452:-1:-1:0.16;0.3877:1:1:0.08;0.5982:1:1:0.08;0.4038:-1:-1:0.16;0.4381:-1:-1:0.08;0.3700:1:1:0.64;0.3805:-1:-1:0.64;0.5171:-1:-1:0;0.9162:-1:-1:0;0.4019:1:1:0.64;0.3732:-1:1:0.32;0.4122:1:1:0.64;0.3852:1:1:0.32;0.3524:1:1:0.64;0.4568:-1:-1:0.08;0.3552:1:1:0;0.4371:-1:-1:0.08;0.3896:-1:-1:0.64;1.4011:1:1:0.08;0.9696:-1:1:0;0.3466:1:1:0.64;0.7228:1:1:0.08;0.3852:1:1:0.16;0.6827:-1:-1:0;0.6727:-1:1:0;0.2917:1:1:0.64;0.4043:1:1:0.32;0.7391:-1:-1:0;0.3328:1:1:0.16;0.4404:-1:-1:0;0.4415:1:-1:0
6/18/2026 15:02:22,P-2KYTBH7J7Y,0.4550:1:1:0.08;0.3810:-1:-1:0;0.4050:-1:-1:0.64;0.3230:-1:-1:0.32;0.3720:-1:-1:0.16;0.3900:1:1:0.16;0.3220:-1:-1:0.32;0.3640:1:-1:0;0.5140:-1:-1:0;0.3980:1:1:0.16;0.3890:1:1:0.32;0.4140:-1:-1:0;0.8550:-1:-1:0.08;0.3650:1:1:0.32;0.4140:1:1:0.16;0.6060:1:1:0.16;0.3810:-1:1:0.08;0.3620:-1:-1:0.16;0.3480:1:1:0;0.3390:-1:-1:0.64;0.5730:1:-1:0;0.4710:-1:-1:0;0.4310:-1:-1:0.64;0.3470:-1:-1:0.16;0.4230:1:1:0;0.4220:-1:-1:0.32;2.5300:1:-1:0;0.7740:1:1:0.08;0.4380:1:1:0.32;0.9730:-1:1:0.08;0.4470:1:1:0.32;0.3560:-1:-1:0.16;0.3560:1:1:0.32;0.3890:1:1:0.08;0.4060:-1:-1:0.08;0.9640:-1:-1:0.08;0.4140:1:1:0.16;0.4140:-1:-1:0.16;0.3470:1:1:0.64;0.3550:1:1:0.64;1.4400:1:1:0.08;0.4220:-1:-1:0.16;0.9240:1:-1:0;0.4550:1:1:0.16;0.4570:1:1:0.16;0.4050:1:1:0.32;2.7810:-1:1:0;0.3980:1:1:0.32;0.3480:1:1:0.64;0.8970:1:1:0.16;0.7450:-1:1:0;0.4980:-1:-1:0.16;0.3480:1:1:0.08;0.3150:-1:-1:0.64;0.5730:-1:-1:0.16;0.3310:1:1:0.08;0.4060:-1:1:0;0.3730:-1:-1:0.16;0.4060:-1:-1:0.08;0.4470:-1:-1:0.08;0.3310:1:1:0.64;0.3310:1:1:0.08;1.3650:-1:1:0;0.6310:1:1:0.08;0.4650:1:1:0.16;0.3730:-1:-1:0.32;0.4050:1:1:0;0.4480:1:-1:0;0.6070:1:1:0.16;0.4210:-1:-1:0.16;0.3400:-1:-1:0.64;0.3310:1:1:0.64;0.3470:1:1:0.64;0.3310:-1:-1:0.32;0.2900:1:1:0;0.3570:1:1:0.32;0.8310:1:1:0.08;0.3890:-1:-1:0.08;0.4310:1:1:0.08;0.3730:1:1:0.64;0.3400:1:1:0.32;0.4310:-1:-1:0.08;0.3570:-1:-1:0.64;0.3480:1:-1:0;0.4480:-1:-1:0.16;0.3210:1:1:0;0.6060:1:1:0;0.3970:-1:-1:0.32;0.4150:1:1:0;0.3640:1:1:0.64;0.4620:-1:-1:0.64;0.3640:-1:-1:0.64;0.3460:-1:-1:0.64;1.0980:1:-1:0;0.8490:1:-1:0;0.3970:-1:-1:0.16;0.3470:1:1:0.16;0.4390:1:1:0.08;0.4220:1:1:0.64;0.6140:1:1:0.32;0.3390:-1:-1:0.32;0.3810:1:1:0.08;0.3640:1:1:0.32;0.3140:1:1:0.32;0.3230:1:1:0.08;0.3220:1:1:0.32;0.5220:-1:-1:0.08;0.3380:1:1:0.64;0.3240:1:1:0.64;0.2970:1:1:0.64;0.2890:1:1:0.64;0.2970:1:1:0.16;0.4890:-1:-1:0.16;0.4050:1:1:0.32;0.3140:-1:-1:0.32;0.9230:-1:1:0;0.4640:-1:-1:0.32;0.4220:1:1:0.16;0.3390:1:1:0.64;0.2970:1:1:0.16;0.3810:-1:-1:0.16;0.3060:-1:-1:0.64;0.3140:-1:-1:0.64;0.2650:-1:-1:0.32;0.3980:1:1:0;0.4310:-1:-1:0.16;0.4150:-1:-1:0.32;0.3980:1:1:0.16;0.4070:-1:1:0;0.4900:1:1:0.16;0.3570:-1:-1:0.32;0.3650:-1:-1:0.64;0.6640:1:1:0.08;0.8640:-1:-1:0.08;0.4140:-1:-1:0.64;0.2970:-1:-1:0.16;1.6480:1:1:0;1.2550:-1:-1:0;1.0230:-1:-1:0;0.5970:1:1:0.16;0.4220:-1:-1:0.32;0.5070:1:1:0.64;0.2980:-1:-1:0.16;0.3390:-1:-1:0.32;0.7150:-1:-1:0.16;0.3370:-1:-1:0.32;0.5050:-1:-1:0.08;0.3900:1:1:0.32;0.3650:-1:-1:0.32;0.6130:-1:-1:0.08;0.3230:1:1:0.32;0.3650:-1:-1:0.32;0.2720:1:1:0;0.3480:-1:-1:0.32;0.4390:-1:-1:0.08;0.3650:-1:-1:0.08;0.4550:1:1:0.08;0.4470:1:1:0.64;0.3820:-1:-1:0.08;0.3310:-1:-1:0.64;0.6900:1:-1:0;0.4150:1:1:0.64;0.2950:1:1:0.16;0.3510:1:1:0.64;0.3970:-1:-1:0;0.3220:-1:-1:0.32;0.2810:-1:-1:0.08;0.3560:-1:-1:0.64;0.4730:-1:-1:0.64;0.2980:-1:-1:0.08;1.2040:-1:1:0;0.4680:-1:-1:0.16;0.6980:1:1:0.08;0.3700:-1:-1:0.16;0.5070:1:1:0.08;0.4640:-1:-1:0.64;0.3730:-1:-1:0.64;0.3560:-1:-1:0.32;0.6050:1:-1:0.08;0.6400:-1:-1:0.08;0.6310:1:1:0.08;0.3720:1:1:0.32;0.3480:-1:1:0;0.3970:-1:-1:0.64;0.7470:1:1:0;0.3980:1:1:0.32;1.2980:1:1:0;1.3480:-1:-1:0;0.4560:-1:-1:0.64;0.4640:1:1:0.64;0.3970:1:1:0.32;0.3480:-1:-1:0;0.9720:-1:-1:0.08;0.3710:1:1:0.16;0.3720:1:1:0.32;0.4150:1:1:0.64;0.8140:-1:-1:0;0.4400:-1:-1:0.08;0.6050:1:1:0.16
6/18/2026 15:02:51,P-1SAGMSAI2M,0.6321:1:1:0.64;0.5677:1:1:0.64;0.3320:-1:-1:0.64;0.3634:-1:-1:0.32;0.3499:1:-1:0.08;0.5443:1:1:0.16;0.3362:-1:-1:0.08;0.3686:-1:-1:0.32;0.4612:1:1:0.64;0.3066:-1:-1:0;0.4544:-1:-1:0.64;0.4067:-1:-1:0.16;1.1559:-1:-1:0.32;0.4352:1:1:0.64;0.8851:1:1:0.08;1.9956:1:1:0.08;1.2302:-1:1:0.08;0.4265:-1:-1:0.64;0.6823:1:1:0;1.2715:1:-1:0.08;0.5005:1:1:0.08;0.3758:1:1:0.64;0.4370:-1:-1:0.64;1.0781:-1:-1:0.08;0.5389:1:1:0.16;0.3717:-1:-1:0.32;0.5156:1:1:0.08;0.3633:-1:-1:0.32;0.4288:-1:1:0;0.7122:1:1:0.32;0.4710:1:1:0.08;0.8988:-1:1:0;0.4686:1:1:0.32;0.7102:-1:-1:0;0.4724:-1:-1:0.08;0.3989:-1:-1:0.16;0.4352:1:1:0.64;0.3649:-1:-1:0.16;0.3833:-1:-1:0.32;0.3522:-1:-1:0.08;1.5279:-1:1:0;0.4684:-1:-1:0.64;0.4198:1:1:0.64;1.0951:-1:-1:0;0.4688:1:1:0.32;0.3847:-1:1:0.32;0.4114:-1:-1:0.16;0.4371:1:1:0.32;0.4214:-1:-1:0.64;0.4550:1:1:0.32;0.4499:-1:-1:0;0.3855:1:1:0.16;2.4881:1:-1:0;0.4298:-1:-1:0.64;0.3736:-1:-1:0.64;0.3375:1:1:0.16;0.7507:-1:-1:0.08;1.1870:1:1:0;0.6119:-1:-1:0;0.4527:-1:-1:0.32;0.3843:1:1:0.32;0.3519:-1:-1:0.32;1.3424:-1:1:0;0.4348:1:1:0.08;0.4863:-1:1:0;0.6588:-1:1:0;1.2033:1:1:0;0.4593:1:1:0.16;2.1788:1:-1:0;1.1933:1:1:0.08;0.4677:1:1:0.32;0.4800:-1:-1:0.32;0.4011:-1:-1:0.64;1.1223:-1:-1:0;0.4489:1:1:0.64;0.4123:-1:-1:0.08;0.6016:-1:-1:0.16;1.0563:-1:-1:0.08;1.4543:1:1:0;1.4362:1:-1:0;0.5460:1:1:0.32;0.9921:1:1:0.08;0.6928:-1:-1:0.08;0.4600:1:1:0.32;0.8964:-1:1:0;2.1296:1:-1:0;0.5342:-1:-1:0.32;0.4593:-1:-1:0.64;3.0017:1:-1:0;1.9212:1:1:0.08;0.5892:1:1:0.64;1.7726:-1:-1:0.08;0.5297:-1:-1:0.64;0.8081:1:1:0.32;0.4105:-1:-1:0.64;0.3789:1:1:0.64;0.5842:1:1:0.32;1.1341:1:1:0.08;1.0584:1:1:0.16;1.5959:1:1:0.08;0.9784:1:1:0.08;0.6688:1:1:0.32;0.7166:-1:-1:0.64;0.6515:-1:-1:0.32;0.5711:1:1:0.16;0.6878:-1:-1:0.16;0.5250:1:1:0.32;0.6465:1:1:0.16;0.4952:1:1:0.32;0.4612:-1:-1:0.32;0.4390:1:1:0.32;0.4225:-1:-1:0.16;0.4594:-1:-1:0.64;0.4478:1:1:0.16;0.5233:1:1:0.64;1.7682:1:1:0.08;0.4882:1:1:0.64;2.2077:1:1:0.08;1.0687:-1:-1:0.08;0.5282:-1:-1:0.64;0.4254:1:1:0.32;0.4845:1:1:0.64;0.3804:1:1:0.16;0.4492:-1:-1:0.32;1.2516:-1:-1:0.08;0.5774:1:1:0.16;0.6342:1:1:0.32;1.8980:1:1:0;0.6070:1:1:0.64;0.4418:-1:1:0;0.7394:1:1:0.16;0.4543:-1:-1:0.64;2.0386:1:-1:0.08;1.3799:-1:-1:0.08;2.2006:1:1:0;0.5223:-1:-1:0.64;1.2869:-1:-1:0.16;1.5018:1:1:0.16;0.8029:-1:-1:0.32;1.2081:-1:-1:0.16;0.9312:-1:-1:0.16;0.8877:-1:-1:0.16;1.9688:1:-1:0.08;0.6633:-1:-1:0.32;1.9861:1:-1:0;1.3966:-1:-1:0.16;1.0863:-1:-1:0.16;2.1992:1:-1:0;1.0855:1:1:0.16;0.6304:1:1:0.16;0.4689:-1:-1:0.64;0.4188:1:1:0.64;0.4442:-1:-1:0.32;0.4096:1:1:0.08;0.4456:-1:-1:0.32;0.9747:1:1:0.08;0.4051:-1:-1:0.64;0.4332:1:1:0.16;0.3836:-1:1:0;2.5897:-1:1:0;0.8374:-1:-1:0.16;0.4910:1:1:0.16;1.3696:-1:-1:0;2.8136:-1:-1:0.16;1.9872:1:-1:0;0.5443:1:1:0.64;2.1126:1:-1:0.08;0.5463:1:1:0.64;2.6808:-1:-1:0.08;1.5632:1:-1:0;0.6746:-1:-1:0.16;1.2016:-1:-1:0.32;0.8442:-1:-1:0.32;1.2431:1:1:0.16;0.6735:1:1:0.32;2.4404:-1:1:0;0.5575:1:1:0.64;0.5030:1:1:0.64;1.4364:-1:-1:0.16;1.3687:-1:-1:0.08;1.5976:-1:-1:0;1.4255:-1:-1:0.16;2.0470:1:1:0;2.1157:1:-1:0;1.2020:1:1:0.08;1.3198:-1:-1:0.16;0.6084:1:1:0.32;0.4745:-1:-1:0.64;2.2548:-1:-1:0.08;0.9473:-1:-1:0.16;0.6623:-1:-1:0.32;0.5946:1:1:0.08;0.5376:1:1:0.64;0.4700:1:1:0.16;1.6499:1:1:0.08;1.1158:1:1:0.16;2.3153:1:-1:0;1.6671:-1:1:0
6/18/2026 15:03:12,P-2E36A94XQJ,0.7139:-1:-1:0.64;3.0885:-1:-1:0.08;0.6923:1:-1:0.08;0.5063:-1:-1:0.32;0.6205:1:1:0.16;3.3850:1:1:0.32;0.7092:-1:-1:0.32;0.5352:1:1:0.16;0.5309:1:1:0.32;0.4715:-1:-1:0.32;0.4902:-1:-1:0.64;0.5359:1:1:0.08;0.6997:-1:-1:0.08;0.4842:1:-1:0.08;0.6104:1:1:0.08;0.5716:1:-1:0.08;0.6012:-1:-1:0.16;1.0415:1:-1:0;0.5819:-1:-1:0.64;1.9361:1:1:0.16;0.7565:-1:-1:0.08;2.0874:-1:1:0;0.5213:1:1:0.16;0.5617:1:1:0.32;0.8706:1:1:0.08;0.5613:-1:-1:0;1.4111:-1:-1:0.16;0.5222:1:1:0.64;1.3246:-1:-1:0;3.4794:-1:-1:0;0.7440:-1:1:0;0.6869:-1:-1:0.08;0.7230:-1:-1:0.32;0.5173:1:1:0;1.3114:-1:1:0;0.6114:-1:-1:0.16;0.4776:1:1:0.16;0.4691:-1:-1:0.16;0.5469:-1:-1:0.64;0.4493:1:1:0.16;1.1413:1:-1:0.08;0.8307:1:1:0.08;1.7626:-1:-1:0;0.5002:1:1:0.64;0.5588:-1:-1:0.16;0.5127:1:1:0.32;1.2160:1:1:0.16;0.5689:1:1:0.16;0.9207:1:-1:0.08;0.6700:1:1:0.64;0.6796:1:1:0.32;0.4471:-1:-1:0.32;1.5172:1:1:0.08;0.5731:-1:-1:0.32;0.6311:1:1:0.16;0.5157:1:1:0.32;0.4333:1:1:0.64;0.4658:1:1:0.64;1.2251:-1:1:0.16;0.5951:-1:-1:0.08;0.4820:-1:-1:0.32;0.6162:1:1:0.32;1.8105:-1:1:0;0.9129:-1:-1:0.08;0.5290:-1:-1:0.32;0.9955:-1:1:0;0.4877:-1:-1:0.64;0.4202:-1:-1:0.64;1.3685:-1:-1:0.08;0.5433:1:1:0.16;0.5131:1:1:0.64;0.5509:-1:-1:0.32;0.7672:-1:-1:0.64;1.3229:-1:1:0;0.5198:-1:-1:0.32;0.4324:1:1:0.64;1.0958:1:-1:0;1.4043:1:1:0.08;1.0461:-1:-1:0;0.5159:1:1:0.64;1.2174:1:1:0.16;0.5116:1:1:0.64;0.9774:-1:-1:0;0.5621:-1:-1:0.16;0.6293:1:1:0.16;0.5789:-1:-1:0.64;0.7627:1:1:0.08;0.4371:1:1:0.64;0.5342:-1:-1:0.16;0.5418:-1:-1:0.08;0.4245:1:1:0.64;0.8651:-1:-1:0;0.5265:-1:-1:0.32;1.0999:1:1:0.08;0.5665:1:1:0.32;1.7008:1:-1:0;0.5724:1:1:0.64;0.5302:1:1:0.64;3.2946:1:-1:0;0.7276:-1:1:0;0.5249:1:1:0.32;0.9309:1:-1:0;0.8083:1:1:0.16;0.4789:-1:-1:0.32;0.3987:-1:-1:0.64;0.9075:1:-1:0;0.5383:1:1:0.32;1.1959:-1:1:0;0.4740:-1:-1:0.16;0.5328:1:1:0.08;1.0033:1:1:0.16;0.4935:-1:-1:0.64;0.4829:-1:-1:0.32;0.6600:-1:-1:0.08;0.4150:1:1:0.64;0.4075:-1:-1:0.16;1.9986:-1:-1:0.08;1.0292:1:1:0;0.5342:-1:-1:0.16;1.5309:-1:1:0;0.5667:-1:-1:0.64;0.9076:-1:-1:0.16;0.5344:1:1:0.32;0.8159:-1:1:0;0.9748:-1:1:0.16;1.8675:-1:-1:0;0.9926:1:-1:0;3.2835:-1:-1:0;0.5399:-1:-1:0.32;0.7687:-1:-1:0.16;0.5596:1:1:0.08;0.5035:-1:-1:0.16;0.4795:-1:-1:0.32;0.4783:1:1:0.32;0.3660:-1:-1:0.64;0.4230:-1:-1:0.64;0.3364:-1:-1:0.64;0.3791:-1:1:0;0.4776:-1:-1:0.16;0.4595:1:1:0.64;0.4547:1:1:0.64;1.7443:-1:-1:0.16;0.6088:-1:-1:0.64;0.6645:1:1:0.16;1.0304:1:1:0.08;0.5099:1:1:0.64;0.8895:-1:-1:0.08;2.0942:-1:1:0;0.5917:-1:-1:0.16;0.4068:-1:-1:0.64;0.6075:-1:-1:0.32;0.5014:1:1:0.16;0.4439:1:1:0.32;1.0030:-1:1:0;0.5272:-1:-1:0.32;0.7091:1:1:0.08;1.1131:-1:-1:0.08;0.4800:1:1:0.64;0.8404:1:1:0.08;0.7930:1:1:0.16;1.2991:1:-1:0;0.5376:1:1:0.32;0.4653:1:1:0.32;0.3840:1:1:0.64;0.8894:1:1:0.08;1.2542:1:1:0.08;1.6637:1:1:0;1.0364:1:1:0.08;0.5296:-1:-1:0.64;0.7642:-1:-1:0.08;2.2785:1:1:0;0.6978:-1:-1:0.16;0.7798:-1:-1:0.32;0.6600:-1:-1:0.32;1.2548:1:1:0.08;0.6385:1:1:0.32;1.3952:1:1:0.32;1.4391:1:1:0;0.5320:-1:-1:0.64;0.5391:1:1:0.32;0.9818:1:1:0.16;1.2321:-1:1:0.08;0.6057:-1:-1:0.16;0.8022:-1:-1:0.08;0.5161:1:1:0.64;1.5079:1:1:0.08;1.3148:-1:1:0;0.4813:-1:-1:0.32;0.6947:-1:-1:0.08;0.4939:-1:-1:0.16;0.6621:1:1:0.32;0.5022:-1:-1:0.16;0.5157:1:1:0.08;0.5753:-1:-1:0;0.4551:-1:-1:0.64;0.4055:-1:-1:0.64;0.5329:1:1:0.32;2.2605:1:1:0
